id,key,db_path,db_name,label_zh,group,mode,source_category,status,note
item_3457195663,3457195663,Items.3457195663,Items.3457195663,IC_17_QuinnFight,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2819054426,2819054426,Items.2819054426,Items.2819054426,IC_1_LoopHubUnlock,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_495233629,495233629,Items.495233629,Items.495233629,IC_2_ctOSAnomaly,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2458148698,2458148698,Items.2458148698,Items.2458148698,IC_3_MeetJordi,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_862604754,862604754,Items.862604754,Items.862604754,IC_4_Prison,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_292336870,292336870,Items.292336870,Items.292336870,IC_5_ViceroysHubUnlock,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3007020944,3007020944,Items.3007020944,Items.3007020944,IC_6_ObserveRossiFremont,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3912148265,3912148265,Items.3912148265,Items.3912148265,IC_7_WhoIsBedBug,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1219325494,1219325494,Items.1219325494,Items.1219325494,IC_8_SideProject,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3825009482,3825009482,Items.3825009482,Items.3825009482,IC_9_TailBriefcase,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1031255738,1031255738,Items.1031255738,Items.1031255738,IC_A01_M03_SC009_BRK_PolicePresence,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1532945140,1532945140,Items.1532945140,Items.1532945140,IC_A01_M03_SC031_IG_NikkiGetsACall,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1141463387,1141463387,Items.1141463387,Items.1141463387,IC_A01_M04_MotelHubUnlock_SupportLines,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_512144202,512144202,Items.512144202,Items.512144202,IC_A01_M09_SC020_IG_HackingRelativesPhone,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3562446030,3562446030,Items.3562446030,Items.3562446030,IC_A02_F01_SC010_IG_Racine,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1492978970,1492978970,Items.1492978970,Items.1492978970,IC_A02_M04_HomelessChatter,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1278352786,1278352786,Items.1278352786,Items.1278352786,IC_A02_M04_HomelessPhoneMale01,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3656970013,3656970013,Items.3656970013,Items.3656970013,IC_A02_M04_TobiasChatter,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2499312636,2499312636,Items.2499312636,Items.2499312636,IC_A02_M04_TobiasChatterLeaning,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3842570409,3842570409,Items.3842570409,Items.3842570409,IC_A02_M04_TobiasChatterSitting,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2911805422,2911805422,Items.2911805422,Items.2911805422,IC_A02_M06_BRK_ViceroysHubUnlock,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2207970562,2207970562,Items.2207970562,Items.2207970562,IC_A02_M08A_SC030_IG_ScaredRabbitCall,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2885575015,2885575015,Items.2885575015,Items.2885575015,IC_A02_M08D_SC010_IG_ExposeBedbug,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_704156046,704156046,Items.704156046,Items.704156046,IC_A02_M09A_SC010_IG_FollowBriefcase,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3932700223,3932700223,Items.3932700223,Items.3932700223,IC_A02_M09B_SC013_IG_StealingIdentity,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2091172900,2091172900,Items.2091172900,Items.2091172900,IC_A02_M10_SC012_BRK_RemoteBedbug2,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4020690590,4020690590,Items.4020690590,Items.4020690590,IC_A02_M10_SC012_BRK_RemoteBedbug2A,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2798399799,2798399799,Items.2798399799,Items.2798399799,IC_A04_M04_SC020_BRK_DJParty,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2355134472,2355134472,Items.2355134472,Items.2355134472,IC_IOP_10_AishaTylerALT3,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1059554357,1059554357,Items.1059554357,Items.1059554357,IC_IOP_11,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_336254966,336254966,Items.336254966,Items.336254966,IC_IOP_21,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4251546307,4251546307,Items.4251546307,Items.4251546307,IC_IOP_27,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3810494363,3810494363,Items.3810494363,Items.3810494363,IC_IOP_33,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2105217592,2105217592,Items.2105217592,Items.2105217592,IC_IOP_34,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3832693634,3832693634,Items.3832693634,Items.3832693634,IC_IOP_37,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1512549884,1512549884,Items.1512549884,Items.1512549884,IC_XA01_M03_SC40_COM_CreepyJobOffer,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_191129886,191129886,Items.191129886,Items.191129886,IC_XA01_M10_SC010_COM_PrisonCallsAndConvo,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_335677187,335677187,Items.335677187,Items.335677187,IC_XA01_M10_SC020_COM_InterceptedOrders,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2245831262,2245831262,Items.2245831262,Items.2245831262,IC_XA02_M04_SC020_COM_PokerCall,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3547782212,3547782212,Items.3547782212,Items.3547782212,IC_XA02_M08A_SC030_COM_RabbitDead,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3544012240,3544012240,Items.3544012240,Items.3544012240,IconDisableCallReinforcement,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3030545286,3030545286,Items.3030545286,Items.3030545286,IconDisableCallReinforcement.Example,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_910333516,910333516,Items.910333516,Items.910333516,IconDisruptComm,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_725131413,725131413,Items.725131413,Items.725131413,IconDisruptComm.Example,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_462973371,462973371,Items.462973371,Items.462973371,IconDistract,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3716593198,3716593198,Items.3716593198,Items.3716593198,IconDistract.Distract_Outcome01,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3349004333,3349004333,Items.3349004333,Items.3349004333,IconDistract.Distract_Outcome01.01,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1586794903,1586794903,Items.1586794903,Items.1586794903,IconDistract.Distract_Outcome01.02,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_697540865,697540865,Items.697540865,Items.697540865,IconDistract.Distract_Outcome01.03,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3086431394,3086431394,Items.3086431394,Items.3086431394,IconDistract.Distract_Outcome01.04,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3236955188,3236955188,Items.3236955188,Items.3236955188,IconDistract.Distract_Outcome01.05,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1509512590,1509512590,Items.1509512590,Items.1509512590,IconDistract.Distract_Outcome01.06,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_788423960,788423960,Items.788423960,Items.788423960,IconDistract.Distract_Outcome01.07,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3191961737,3191961737,Items.3191961737,Items.3191961737,IconDistract.Distract_Outcome01.08,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3376826399,3376826399,Items.3376826399,Items.3376826399,IconDistract.Distract_Outcome01.09,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2843853306,2843853306,Items.2843853306,Items.2843853306,IconDistract.Distract_Outcome01.10,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1150281620,1150281620,Items.1150281620,Items.1150281620,IconDistract.Distract_Outcome02,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3576197059,3576197059,Items.3576197059,Items.3576197059,IconDistract.Distract_Outcome02.01,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1277247097,1277247097,Items.1277247097,Items.1277247097,IconDistract.Distract_Outcome02.02,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_992349935,992349935,Items.992349935,Items.992349935,IconDistract.Distract_Outcome02.03,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2772605772,2772605772,Items.2772605772,Items.2772605772,IconDistract.Distract_Outcome02.04,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3527781338,3527781338,Items.3527781338,Items.3527781338,IconDistract.Distract_Outcome02.05,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1263336032,1263336032,Items.1263336032,Items.1263336032,IconDistract.Distract_Outcome02.06,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1011600118,1011600118,Items.1011600118,Items.1011600118,IconDistract.Distract_Outcome02.07,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2901727079,2901727079,Items.2901727079,Items.2901727079,IconDistract.Distract_Outcome02.08,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3690194929,3690194929,Items.3690194929,Items.3690194929,IconDistract.Distract_Outcome02.09,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3140775444,3140775444,Items.3140775444,Items.3140775444,IconDistract.Distract_Outcome02.10,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3425918594,3425918594,Items.3425918594,Items.3425918594,IconDistract.Distract_Outcome02.11,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1429868344,1429868344,Items.1429868344,Items.1429868344,IconDistract.Distract_Outcome02.12,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_574439342,574439342,Items.574439342,Items.574439342,IconDistract.Distract_Outcome02.13,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3159992845,3159992845,Items.3159992845,Items.3159992845,IconDistract.Distract_Outcome02.14,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3411974811,3411974811,Items.3411974811,Items.3411974811,IconDistract.Distract_Outcome02.15,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1381485345,1381485345,Items.1381485345,Items.1381485345,IconDistract.Distract_Outcome02.16,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_626064311,626064311,Items.626064311,Items.626064311,IconDistract.Distract_Outcome02.17,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3052398118,3052398118,Items.3052398118,Items.3052398118,IconDistract.Distract_Outcome02.18,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3270039216,3270039216,Items.3270039216,Items.3270039216,IconDistract.Distract_Outcome02.19,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2417573335,2417573335,Items.2417573335,Items.2417573335,IconDistract.Distract_Outcome02.20,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3877506369,3877506369,Items.3877506369,Items.3877506369,IconDistract.Distract_Outcome02.21,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2115460347,2115460347,Items.2115460347,Items.2115460347,IconDistract.Distract_Outcome02.22,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_152071277,152071277,Items.152071277,Items.152071277,IconDistract.Distract_Outcome02.23,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_295245269,295245269,Items.295245269,Items.295245269,IconDistract.Distract_Outcome02.24,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3765684568,3765684568,Items.3765684568,Items.3765684568,IconDistract.Distract_Outcome02.25,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2038077666,2038077666,Items.2038077666,Items.2038077666,IconDistract.Distract_Outcome02.26,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_243116148,243116148,Items.243116148,Items.243116148,IconDistract.Distract_Outcome02.27,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2663560677,2663560677,Items.2663560677,Items.2663560677,IconDistract.Distract_Outcome02.28,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3922036083,3922036083,Items.3922036083,Items.3922036083,IconDistract.Distract_Outcome02.29,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2298612886,2298612886,Items.2298612886,Items.2298612886,IconDistract.Distract_Outcome02.30,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4261755904,4261755904,Items.4261755904,Items.4261755904,IconDistract.Distract_Outcome02.31,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1728867770,1728867770,Items.1728867770,Items.1728867770,IconDistract.Distract_Outcome02.32,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_269180204,269180204,Items.269180204,Items.269180204,IconDistract.Distract_Outcome02.33,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2389690511,2389690511,Items.2389690511,Items.2389690511,IconDistract.Distract_Outcome02.34,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4184406041,4184406041,Items.4184406041,Items.4184406041,IconDistract.Distract_Outcome02.35,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1617013155,1617013155,Items.1617013155,Items.1617013155,IconDistract.Distract_Outcome02.36,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_392599861,392599861,Items.392599861,Items.392599861,IconDistract.Distract_Outcome02.37,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2279179428,2279179428,Items.2279179428,Items.2279179428,IconDistract.Distract_Outcome02.38,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4041126962,4041126962,Items.4041126962,Items.4041126962,IconDistract.Distract_Outcome02.39,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3326319185,3326319185,Items.3326319185,Items.3326319185,IconDistract.Distract_Outcome02.40,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2974067399,2974067399,Items.2974067399,Items.2974067399,IconDistract.Distract_Outcome02.41,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_676199293,676199293,Items.676199293,Items.676199293,IconDistract.Distract_Outcome02.42,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1598737387,1598737387,Items.1598737387,Items.1598737387,IconDistract.Distract_Outcome02.43,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3241041480,3241041480,Items.3241041480,Items.3241041480,IconDistract.Distract_Outcome02.44,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3056168670,3056168670,Items.3056168670,Items.3056168670,IconDistract.Distract_Outcome02.45,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_790642532,790642532,Items.790642532,Items.790642532,IconDistract.Distract_Outcome02.46,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1478954994,1478954994,Items.1478954994,Items.1478954994,IconDistract.Distract_Outcome02.47,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3365409379,3365409379,Items.3365409379,Items.3365409379,IconDistract.Distract_Outcome02.48,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3214877429,3214877429,Items.3214877429,Items.3214877429,IconDistract.Distract_Outcome02.49,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3747130128,3747130128,Items.3747130128,Items.3747130128,IconDistract.Distract_Outcome02.50,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2824838022,2824838022,Items.2824838022,Items.2824838022,IconDistract.Distract_Outcome02.51,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_827771452,827771452,Items.827771452,Items.827771452,IconDistract.Distract_Outcome02.52,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2318311562,2318311562,Items.2318311562,Items.2318311562,IconDistract.Example,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2088936047,2088936047,Items.2088936047,Items.2088936047,IconExplosive,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_54925885,54925885,Items.54925885,Items.54925885,IconExplosive.Example,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_867363106,867363106,Items.867363106,Items.867363106,InterceptedText_IoP20_female,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4057917260,4057917260,Items.4057917260,Items.4057917260,InterceptedText_IoP20_male,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1758967542,1758967542,Items.1758967542,Items.1758967542,InterceptedText_IoP23,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2561614466,2561614466,Items.2561614466,Items.2561614466,InterceptedText_IoP35,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_388528704,388528704,Items.388528704,Items.388528704,InvasionOfPrivacy_AccessIDs,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2220544950,2220544950,Items.2220544950,Items.2220544950,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy01_AccessID.InvasionOfPrivacy01_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3166639564,3166639564,Items.3166639564,Items.3166639564,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy02_AccessID,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3579253627,3579253627,Items.3579253627,Items.3579253627,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy02_AccessID.InvasionOfPrivacy02_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1400733426,1400733426,Items.1400733426,Items.1400733426,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy03_AccessID,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1400680191,1400680191,Items.1400680191,Items.1400680191,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy03_AccessID.InvasionOfPrivacy03_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2001507041,2001507041,Items.2001507041,Items.2001507041,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy04_AccessID.InvasionOfPrivacy04_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_4050071397,4050071397,Items.4050071397,Items.4050071397,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy05_AccessID.InvasionOfPrivacy05_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2691362728,2691362728,Items.2691362728,Items.2691362728,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy06_AccessID.InvasionOfPrivacy06_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1519836808,1519836808,Items.1519836808,Items.1519836808,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy07_AccessID,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_641815084,641815084,Items.641815084,Items.641815084,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy07_AccessID.InvasionOfPrivacy07_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3893008276,3893008276,Items.3893008276,Items.3893008276,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy08_AccessID.InvasionOfPrivacy08_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1147137595,1147137595,Items.1147137595,Items.1147137595,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy09_AccessID,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1847667216,1847667216,Items.1847667216,Items.1847667216,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy09_AccessID.InvasionOfPrivacy09_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3894543030,3894543030,Items.3894543030,Items.3894543030,InvasionOfPrivacy_AccessIDs.InvasionOfPrivacy10_AccessID.InvasionOfPrivacy10_AccessID_BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1682744168,1682744168,Items.1682744168,Items.1682744168,IoP01vr,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_2428963982,2428963982,Items.2428963982,Items.2428963982,IoP01vr.BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1711938865,1711938865,Items.1711938865,Items.1711938865,IoP02vr,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_153447055,153447055,Items.153447055,Items.153447055,IoP02vr.BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1741190918,1741190918,Items.1741190918,Items.1741190918,IoP03vr,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3366696271,3366696271,Items.3366696271,Items.3366696271,IoP03vr.BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_1653039491,1653039491,Items.1653039491,Items.1653039491,IoP04vr,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
item_3784351948,3784351948,Items.3784351948,Items.3784351948,IoP04vr.BLOCKED,mission_tokens,both,TrainerItemDB,REWARD_ITEM_CANDIDATE,single-player AddItem path; persistence unverified
